student_id,attendance,participation,homework_scores,final_exam_score
6440,87,99,76,86
6441,77,37,62,32
6442,74,15,88,74
6443,81,20,100,44
6444,59,91,88,46
6445,91,96,100,44
6446,89,5,52,34
6447,82,40,71,75
6448,62,14,61,40
6449,90,2,46,93
6450,91,42,61,43
6451,96,46,60,68
6452,86,98,45,96
6453,65,13,100,84
6454,94,65,53,71
6455,71,28,55,34
6456,69,3,42,81
6457,99,25,48,51
6458,92,11,86,73
6459,76,1,60,88
6460,90,16,89,54
6461,65,34,69,50
6462,83,9,69,93
6463,81,85,99,97
6464,75,42,81,76
6465,74,20,81,64
6466,51,14,71,36
6467,61,34,62,85
6468,89,84,42,81
6469,58,84,40,75
6470,61,84,42,38
6471,75,59,96,87
6472,58,43,76,52
6473,59,95,46,32
6474,81,4,42,90
6475,83,72,75,38
6476,97,17,88,82
6477,69,20,42,97
6478,88,71,94,78
6479,51,97,43,99
6480,50,73,70,77
6481,100,50,41,36
6482,85,40,53,60
6483,73,23,76,85
6484,76,23,70,90
6485,51,95,92,34
6486,80,96,41,59
6487,63,37,70,51
6488,51,43,86,46
6489,78,56,82,39
6490,64,58,61,100
6491,61,33,49,97
6492,86,74,91,71
6493,77,94,69,56
6494,69,81,72,36
6495,88,22,58,52
6496,73,85,85,37
6497,70,42,64,37
6498,59,81,97,34
6499,95,39,94,100
6500,63,46,100,31
6501,86,40,93,80
6502,67,46,85,95
6503,73,19,40,41
6504,63,76,71,76
6505,83,64,64,84
6506,61,67,100,55
6507,71,23,80,74
6508,55,99,56,91
6509,85,35,53,99
6510,94,44,84,31
6511,85,1,52,55
6512,71,27,77,43
6513,63,25,78,86
6514,65,22,41,61
6515,85,78,71,91
6516,74,35,71,59
6517,81,90,97,42
6518,82,5,79,69
6519,94,34,95,60
6520,85,37,45,66
6521,69,34,64,74
6522,67,99,42,88
6523,87,73,57,57
6524,52,93,89,90
6525,72,52,93,48
6526,81,37,94,72
6527,94,92,77,88
6528,65,58,82,45
6529,54,42,42,98
6530,53,3,87,73
6531,70,4,44,95
6532,89,67,63,39
6533,100,99,93,76
6534,63,44,73,48
6535,88,79,86,80
6536,80,24,87,42
6537,63,77,78,92
6538,55,10,87,45
6539,61,28,63,82
6540,65,33,75,64
6541,66,85,67,88
6542,94,13,87,68
6543,72,23,88,96
6544,63,58,73,90
6545,56,38,55,79
6546,95,25,75,82
6547,81,42,46,75
6548,64,35,57,81
6549,93,38,45,58
6550,66,60,89,34
6551,90,15,67,96
6552,96,58,78,69
6553,93,95,73,31
6554,83,5,90,97
6555,54,97,80,91
6556,94,55,68,87
6557,76,7,43,98
6558,72,93,53,87
6559,89,26,44,64
6560,63,70,64,43
6561,64,26,78,44
6562,92,88,47,35
6563,82,45,54,45
6564,80,40,98,75
6565,84,78,58,92
6566,66,24,98,41
6567,77,85,50,70
6568,68,17,59,48
6569,95,11,94,31
6570,72,86,75,49
6571,81,50,57,38
6572,89,38,53,50
6573,62,88,97,37
6574,69,9,77,68
6575,84,93,64,66
6576,54,73,55,58
6577,58,97,57,64
6578,78,76,40,67
6579,55,53,79,64
6580,74,28,40,97
6581,80,40,40,32
6582,71,8,90,41
6583,51,62,60,61
6584,94,76,100,76
6585,54,36,99,92
6586,76,13,64,55
6587,74,100,66,72
6588,57,72,49,73
6589,50,71,89,67
6590,69,38,51,58
6591,93,39,67,84
6592,72,53,88,81
6593,81,2,71,48
6594,60,54,72,64
6595,88,32,47,77
6596,96,95,81,89
6597,73,70,65,60
6598,60,18,81,32
6599,78,33,89,64
6600,75,77,100,81
6601,65,49,80,100
6602,84,46,96,80
6603,69,45,41,85
6604,95,55,74,50
6605,52,56,73,30
6606,50,82,45,82
6607,96,50,70,35
6608,50,53,62,91
6609,66,89,51,76
6610,51,80,93,79
6611,78,27,90,60
6612,69,18,67,93
6613,55,26,54,58
6614,57,47,58,44
6615,78,18,51,87
6616,97,96,89,52
6617,100,50,87,67
6618,82,6,41,70
6619,52,28,50,44
6620,84,42,83,32
6621,54,68,76,30
6622,76,93,98,40
6623,93,57,98,89
6624,61,7,95,94
6625,69,41,77,33
6626,94,75,64,54
6627,69,41,82,72
6628,58,12,60,69
6629,88,25,81,73
6630,53,17,75,88
6631,100,41,48,52
6632,68,50,51,91
6633,87,83,49,52
6634,76,15,98,87
6635,94,100,85,84
6636,92,2,44,62
6637,62,90,72,92
6638,62,78,44,89
6639,71,97,55,90
6640,77,44,76,90
6641,96,21,76,98
6642,94,22,68,50
6643,71,58,57,32
6644,92,61,68,77
6645,68,67,45,39
6646,57,53,92,71
6647,57,56,57,95
6648,91,22,71,75
6649,75,59,99,38
6650,97,72,81,78
6651,100,87,86,33
6652,75,84,70,89
6653,72,54,95,58
6654,92,79,93,76
6655,62,62,50,92
6656,77,55,65,60
6657,58,54,67,80
6658,69,24,66,70
6659,68,25,58,65
6660,97,48,96,69
6661,88,62,84,89
6662,100,44,66,44
6663,61,72,98,59
6664,64,78,59,59
6665,80,38,42,56
6666,63,96,55,69
6667,60,64,78,74
6668,75,68,83,76
6669,91,55,68,85
6670,76,8,54,83
6671,60,69,69,38
6672,87,27,79,94
6673,83,44,94,99
6674,92,25,88,30
6675,68,27,40,42
6676,55,39,68,67
6677,95,14,92,74
6678,87,5,69,69
6679,98,26,79,44
6680,91,37,85,79
6681,77,67,71,31
6682,50,74,49,82
6683,84,84,66,55
6684,89,63,90,95
6685,57,29,47,62
6686,96,81,90,88
6687,56,98,75,55
6688,60,2,81,50
6689,88,61,94,78
6690,53,11,74,100
6691,74,90,75,100
6692,61,29,87,95
6693,75,84,95,66
6694,87,37,75,43
6695,95,84,64,36
6696,61,59,59,67
6697,92,37,100,74
6698,100,14,91,51
6699,86,17,84,73
6700,95,51,92,64
6701,73,28,56,89
6702,65,59,62,32
6703,62,20,64,96
6704,74,16,87,84
6705,53,17,99,38
6706,60,56,96,98
6707,81,36,88,57
6708,98,59,70,44
6709,56,37,45,60
6710,95,11,74,88
6711,60,74,91,83
6712,77,83,95,97
6713,90,72,43,76
6714,72,0,79,71
6715,94,57,59,52
6716,72,2,80,94
6717,99,62,93,83
6718,77,20,40,40
6719,92,22,84,92
6720,96,8,65,51
6721,75,82,73,83
6722,74,54,94,65
6723,78,18,49,87
6724,68,61,62,49
6725,82,86,90,45
6726,85,90,88,85
6727,63,90,63,79
6728,63,38,52,95
6729,84,99,68,42
6730,79,75,97,44
6731,77,26,85,56
6732,66,45,66,37
6733,52,33,70,99
6734,65,32,82,79
6735,95,91,49,96
6736,79,94,70,55
6737,78,95,78,65
6738,94,49,49,50
6739,64,19,63,81
6740,95,39,72,40
6741,74,98,53,37
6742,100,94,74,86
6743,87,57,84,75
6744,91,30,73,31
6745,96,37,56,93
6746,87,85,60,81
6747,72,44,71,94
6748,74,40,42,40
6749,91,8,97,35
6750,56,8,54,93
6751,71,62,47,84
6752,66,78,71,73
6753,67,76,77,43
6754,98,21,65,34
6755,90,15,69,54
6756,59,31,48,79
6757,59,65,96,100
6758,56,89,71,31
6759,97,13,50,39
6760,99,37,61,31
6761,87,97,73,89
6762,76,7,80,74
6763,82,99,57,37
6764,50,20,58,87
6765,93,55,93,36
6766,83,45,57,50
6767,53,42,76,76
6768,66,91,57,30
6769,53,45,51,41
6770,92,47,43,77
6771,75,69,86,33
6772,53,83,82,63
6773,50,30,66,61
6774,56,32,90,32
6775,79,43,44,97
6776,99,70,45,86
6777,58,7,52,53
6778,84,72,62,62
6779,57,1,81,32
6780,73,16,95,33
6781,68,51,64,59
6782,85,44,85,99
6783,99,36,43,78
6784,92,41,91,59
6785,76,43,94,45
6786,81,80,71,82
6787,63,37,83,35
6788,67,98,54,53
6789,77,93,65,57
6790,78,5,81,50
6791,65,67,50,37
6792,84,50,48,65
6793,96,100,50,38
6794,80,34,41,69
6795,53,57,84,80
6796,86,56,66,30
6797,66,72,93,92
6798,88,5,97,97
6799,97,12,65,55
6800,95,58,47,69
6801,75,85,100,32
6802,97,91,60,38
6803,88,29,60,61
6804,90,99,47,96
6805,53,1,40,33
6806,79,57,77,35
6807,79,35,97,55
6808,71,71,52,31
6809,60,44,48,95
6810,51,8,67,32
6811,93,64,45,64
6812,61,76,86,88
6813,79,49,62,67
6814,85,78,87,62
6815,67,31,75,44
6816,75,97,99,43
6817,56,42,97,95
6818,50,94,56,74
6819,75,77,48,77
6820,72,53,51,73
6821,75,46,61,66
6822,94,13,90,58
6823,55,47,91,63
6824,55,54,97,88
6825,93,28,51,72
6826,57,46,93,62
6827,73,62,45,48
6828,71,18,83,37
6829,68,90,48,60
6830,86,8,91,40
6831,67,100,76,37
6832,80,36,92,54
6833,86,91,42,49
6834,79,51,73,67
6835,91,56,47,36
6836,82,87,49,68
6837,59,27,86,49
6838,86,35,80,40
6839,61,63,81,45
6840,79,17,82,71
6841,76,88,100,81
6842,88,34,48,66
6843,58,67,53,81
6844,70,77,76,38
6845,61,38,66,64
6846,78,89,80,96
6847,82,7,71,36
6848,92,87,43,31
6849,64,79,41,54
6850,51,83,90,70
6851,88,14,72,81
6852,93,6,60,94
6853,67,16,40,67
6854,52,85,83,96
6855,56,85,50,71
6856,92,63,40,100
6857,67,11,85,83
6858,93,81,98,96
6859,87,55,50,93
6860,86,45,100,33
6861,82,46,46,60
6862,93,78,41,42
6863,80,100,54,56
6864,60,15,47,88
6865,53,68,93,94
6866,67,1,91,93
6867,53,91,96,54
6868,98,53,86,66
6869,83,26,65,100
6870,78,30,79,43
6871,73,40,100,53
6872,71,35,81,96
6873,51,46,90,77
6874,93,42,74,94
6875,55,64,91,67
6876,91,49,85,99
6877,74,92,80,88
6878,70,0,80,41
6879,65,71,60,83
6880,80,56,99,80
6881,63,15,96,67
6882,88,27,77,75
6883,77,85,47,39
6884,81,81,82,38
6885,77,21,71,81
6886,100,40,47,80
6887,98,75,83,51
6888,58,18,49,97
6889,94,88,62,34
6890,71,49,43,58
6891,81,58,87,35
6892,54,68,91,98
6893,72,33,77,87
6894,54,38,69,72
6895,91,73,80,98
6896,81,6,62,66
6897,59,100,44,87
6898,88,51,60,66
6899,64,59,95,55
6900,56,51,45,71
6901,78,78,88,45
6902,96,23,56,51
6903,52,25,64,52
6904,68,89,63,76
6905,59,89,61,96
6906,77,9,52,32
6907,78,16,56,41
6908,64,77,53,52
6909,84,1,73,40
6910,55,76,65,81
6911,61,26,58,79
6912,96,72,65,86
6913,87,70,99,93
6914,62,47,42,75
6915,78,73,41,58
6916,68,8,67,99
6917,52,85,41,75
6918,57,22,61,45
6919,57,70,46,80
6920,69,72,43,40
6921,96,26,88,40
6922,53,87,77,92
6923,100,92,78,82
6924,70,80,59,87
6925,52,83,45,48
6926,94,70,48,61
6927,57,42,91,79
6928,72,6,99,84
6929,65,91,70,70
6930,62,82,65,99
6931,52,62,75,50
6932,97,83,65,55
6933,58,43,67,30
6934,63,38,44,56
6935,62,39,90,79
6936,56,6,49,95
6937,64,69,57,94
6938,56,24,54,39
6939,87,58,96,66
6940,83,12,100,98
6941,90,85,72,70
6942,71,80,44,75
6943,73,85,76,74
6944,98,97,79,56
6945,86,61,61,94
6946,93,7,61,37
6947,50,44,61,96
6948,59,17,91,78
6949,92,87,54,43
6950,65,59,56,91
6951,95,59,90,72
6952,57,1,100,56
6953,98,65,84,56
6954,74,90,97,97
6955,99,13,67,77
6956,61,47,98,96
6957,74,55,61,54
6958,66,11,60,93
6959,75,95,81,53
6960,95,91,56,38
6961,97,54,44,37
6962,63,27,57,88
6963,90,88,56,46
6964,85,3,43,72
6965,72,89,93,97
6966,92,35,46,33
6967,55,49,64,37
6968,96,2,76,71
6969,54,0,79,78
6970,92,16,79,35
6971,74,70,82,71
6972,67,61,48,61
6973,62,47,58,44
6974,92,61,90,98
6975,63,68,48,56
6976,77,18,62,95
6977,67,33,70,88
6978,77,98,71,57
6979,100,48,91,53
6980,76,79,70,80
6981,81,46,56,50
6982,96,90,87,60
6983,58,49,78,79
6984,89,88,97,69
6985,81,25,61,97
6986,69,55,74,45
6987,77,77,69,92
6988,82,13,92,85
6989,53,77,90,53
6990,95,24,79,57
6991,83,99,76,60
6992,97,3,65,44
6993,52,78,97,71
6994,75,31,45,79
6995,57,81,73,34
6996,55,77,95,77
6997,65,64,71,42
6998,73,60,64,61
6999,97,19,90,96
7000,88,73,52,59
7001,79,9,77,35
7002,94,87,77,54
7003,62,33,41,57
7004,54,60,97,91
7005,74,91,95,51
7006,69,26,44,97
7007,67,39,50,44
7008,96,64,50,55
7009,67,32,63,92
7010,51,67,53,47
7011,59,70,84,92
7012,94,8,69,91
7013,99,15,79,97
7014,96,4,86,77
7015,61,97,83,79
7016,96,22,74,92
7017,62,42,60,98
7018,99,88,94,35
7019,96,56,44,87
7020,60,50,77,80
7021,68,12,41,41
7022,84,23,79,76
7023,88,10,76,38
7024,75,51,93,36
7025,95,16,88,58
7026,63,36,97,80
7027,94,12,73,84
7028,93,61,50,88
7029,73,90,75,85
7030,90,83,50,51
7031,50,96,48,47
7032,100,95,45,87
7033,92,7,95,69
7034,71,55,73,60
7035,72,92,97,85
7036,68,82,86,64
7037,67,69,76,55
7038,61,43,71,97
7039,77,59,99,63
7040,77,40,51,45
7041,82,20,84,71
7042,68,85,71,34
7043,77,41,56,90
7044,98,73,43,73
7045,86,73,81,64
7046,75,28,72,30
7047,84,79,82,72
7048,83,64,87,61
7049,84,16,82,92
7050,89,29,48,62
7051,65,25,73,95
7052,87,52,78,59
7053,62,18,90,39
7054,72,52,69,52
7055,71,84,89,68
7056,65,16,100,74
7057,77,45,59,58
7058,97,84,78,59
7059,84,52,62,63
7060,94,63,80,81
7061,95,44,83,51
7062,57,48,100,34
7063,93,18,74,40
7064,71,70,62,61
7065,70,80,93,53
7066,75,64,97,40
7067,89,36,87,40
7068,70,69,78,46
7069,74,25,62,61
7070,90,1,97,56
7071,50,58,76,61
7072,55,95,96,90
7073,72,4,62,54
7074,100,36,78,93
7075,72,30,67,93
7076,92,75,58,57
7077,92,98,88,69
7078,72,93,87,43
7079,81,47,69,71
7080,79,5,60,68
7081,62,14,63,31
7082,92,14,60,30
7083,67,60,65,61
7084,72,15,90,93
7085,64,19,96,60
7086,82,76,89,87
7087,70,43,90,43
7088,88,41,99,98
7089,72,45,75,45
7090,76,94,65,98
7091,94,33,72,83
7092,93,63,98,42
7093,67,28,75,60
7094,73,2,43,98
7095,100,8,48,50
7096,96,74,47,59
7097,89,74,41,52
7098,100,24,68,67
7099,91,85,62,58
7100,56,41,45,61
7101,99,45,94,91
7102,97,72,82,74
7103,69,83,75,78
7104,76,58,85,62
7105,55,20,60,33
7106,76,73,61,47
7107,58,21,48,99
7108,94,28,73,93
7109,80,62,98,57
7110,70,72,96,87
7111,75,60,65,85
7112,89,63,40,49
7113,97,68,75,63
7114,94,39,83,39
7115,62,74,44,51
7116,98,0,80,34
7117,72,64,61,73
7118,69,61,43,38
7119,86,53,87,72
7120,77,59,41,33
7121,66,45,55,71
7122,77,4,55,94
7123,90,21,92,70
7124,51,89,95,93
7125,74,52,95,84
7126,99,69,61,47
7127,90,31,82,45
7128,55,10,40,75
7129,60,9,54,65
7130,87,38,63,95
7131,55,97,43,73
7132,94,30,57,34
7133,60,11,56,58
7134,63,79,46,33
7135,51,37,89,78
7136,89,66,84,37
7137,52,65,91,81
7138,84,51,91,98
7139,82,4,100,50
7140,73,10,49,56
7141,68,24,40,67
7142,67,34,41,34
7143,98,34,88,90
7144,73,21,61,37
7145,94,36,71,47
7146,84,85,68,33
7147,50,54,74,33
7148,85,74,56,66
7149,74,95,51,44
7150,94,98,63,67
7151,98,94,69,56
7152,92,71,83,77
7153,83,63,69,75
7154,74,19,59,75
7155,65,97,81,77
7156,83,3,46,88
7157,78,17,81,33
7158,68,50,89,48
7159,72,67,93,86
7160,68,19,77,48
7161,74,8,46,71
7162,65,79,99,34
7163,100,25,88,77
7164,58,24,69,54
7165,50,67,51,96
7166,91,40,88,55
7167,68,58,70,91
7168,82,44,57,36
7169,83,40,85,73
7170,65,37,82,56
7171,93,18,41,71
7172,89,13,92,85
7173,67,20,72,32
7174,83,14,50,42
7175,74,2,73,99
7176,94,36,55,88
7177,55,45,93,67
7178,70,15,74,97
7179,55,13,91,98
7180,81,8,72,30
7181,90,6,60,79
7182,97,13,59,38
7183,92,5,47,82
7184,88,84,90,39
7185,80,14,65,58
7186,91,51,72,65
7187,59,71,100,56
7188,79,33,65,47
7189,67,0,76,47
7190,73,95,69,38
7191,58,68,70,96
7192,80,93,72,36
7193,64,85,50,87
7194,53,19,92,59
7195,89,79,80,90
7196,58,6,44,46
7197,94,6,41,82
7198,58,49,52,35
7199,75,1,57,68
7200,53,46,65,54
7201,66,13,64,71
7202,65,30,83,71
7203,64,49,53,88
7204,84,60,44,67
7205,54,40,98,60
7206,54,13,95,58
7207,69,4,81,38
7208,64,74,91,30
7209,67,4,41,76
7210,96,63,43,39
7211,51,28,51,45
7212,78,74,50,76
7213,62,4,43,72
7214,53,95,82,53
7215,91,35,48,37
7216,94,78,49,55
7217,59,18,66,36
7218,80,63,45,44
7219,90,21,54,77
7220,57,33,81,32
7221,52,55,70,45
7222,97,16,61,43
7223,95,75,92,32
7224,58,88,45,99
7225,79,55,72,60
7226,60,16,68,46
7227,84,73,60,78
7228,86,91,99,32
7229,91,81,93,84
7230,62,17,95,69
7231,85,44,91,95
7232,62,95,69,69
7233,61,77,60,59
7234,86,55,75,54
7235,59,79,94,36
7236,58,49,97,79
7237,56,57,61,30
7238,51,17,85,73
7239,72,79,59,78
7240,88,80,61,36
7241,89,6,100,32
7242,88,75,91,30
7243,70,97,99,80
7244,72,9,79,67
7245,78,68,50,72
7246,63,84,86,84
7247,75,2,70,86
7248,100,82,90,82
7249,54,43,79,62
7250,80,98,52,91
7251,74,69,57,40
7252,80,13,61,81
7253,99,3,95,30
7254,69,17,56,43
7255,93,92,77,50
7256,66,98,64,63
7257,94,51,71,43
7258,51,37,54,69
7259,74,79,52,64
7260,62,19,97,71
7261,88,87,65,49
7262,77,98,89,89
7263,91,43,50,38
7264,55,50,52,62
7265,52,18,72,78
7266,84,67,89,97
7267,67,96,76,33
7268,60,65,77,77
7269,69,12,40,45
7270,54,61,78,76
7271,68,60,66,55
7272,71,29,75,99
7273,68,97,71,66
7274,96,29,80,51
7275,65,50,54,36
7276,73,87,70,71
7277,90,47,45,59
7278,53,32,64,35
7279,64,73,88,53
7280,74,81,91,95
7281,93,18,57,69
7282,84,70,61,44
7283,63,56,70,82
7284,98,18,75,34
7285,68,87,48,65
7286,87,78,85,75
7287,85,40,42,52
7288,56,41,72,74
7289,79,86,66,39
7290,68,51,100,83
7291,98,3,82,99
7292,74,3,40,61
7293,65,4,83,72
7294,96,40,96,44
7295,89,86,48,95
7296,100,100,44,44
7297,57,60,54,49
7298,67,74,89,79
7299,77,54,48,35
7300,65,74,84,46
7301,68,12,67,55
7302,91,13,52,51
7303,66,59,63,93
7304,94,71,84,87
7305,62,24,98,66
7306,56,81,49,57
7307,76,43,81,78
7308,59,81,61,96
7309,83,9,78,96
7310,85,70,99,70
7311,74,49,61,75
7312,55,43,76,84
7313,73,13,91,40
7314,67,14,78,55
7315,72,15,59,42
7316,55,1,49,65
7317,78,29,49,93
7318,74,29,65,80
7319,66,81,64,51
7320,95,30,92,89
7321,73,76,95,31
7322,60,19,67,85
7323,75,48,52,69
7324,100,34,54,57
7325,83,22,99,32
7326,77,96,99,92
7327,52,98,45,52
7328,60,99,91,84
7329,87,60,51,61
7330,63,83,58,57
7331,100,54,71,37
7332,75,66,50,32
7333,97,7,77,82
7334,70,39,72,58
7335,88,58,41,88
7336,79,31,94,53
7337,57,92,54,67
7338,100,6,75,57
7339,69,1,44,91
7340,97,84,54,80
7341,81,5,82,36
7342,71,91,49,52
7343,56,35,56,75
7344,58,31,73,57
7345,94,44,91,53
7346,50,41,63,36
7347,78,52,49,78
7348,57,8,91,32
7349,53,74,69,31
7350,84,86,42,36
7351,52,74,90,50
7352,94,48,99,38
7353,89,1,76,41
7354,56,66,42,53
7355,76,10,79,62
7356,50,49,44,72
7357,76,34,67,34
7358,65,14,83,100
7359,87,74,53,43
7360,56,30,78,65
7361,93,91,50,64
7362,72,61,47,79
7363,90,27,76,40
7364,60,95,47,53
7365,91,24,51,73
7366,82,83,54,80
7367,99,91,58,46
7368,85,24,87,99
7369,86,74,85,37
7370,90,82,67,57
7371,66,91,46,41
7372,84,0,79,72
7373,97,58,46,66
7374,54,68,69,92
7375,97,73,57,92
7376,81,41,63,39
7377,52,33,45,66
7378,96,99,97,40
7379,84,65,90,48
7380,63,17,43,81
7381,97,76,94,47
7382,80,4,42,61
7383,80,19,88,52
7384,66,65,93,41
7385,73,74,90,87
7386,72,61,98,50
7387,67,93,86,50
7388,99,95,97,58
7389,63,31,45,76
7390,99,57,65,41
7391,64,49,83,87
7392,64,37,90,70
7393,55,54,77,48
7394,76,27,50,41
7395,64,73,91,52
7396,99,85,68,34
7397,85,80,59,55
7398,57,21,49,92
7399,64,42,65,81
7400,52,82,87,39
7401,96,80,66,68
7402,62,87,89,52
7403,90,35,53,40
7404,83,95,75,77
7405,73,51,98,45
7406,89,35,51,75
7407,81,27,91,76
7408,81,77,98,77
7409,79,57,62,98
7410,98,35,60,54
7411,62,69,47,66
7412,50,8,78,92
7413,83,20,97,58
7414,64,63,48,87
7415,93,75,63,60
7416,63,60,70,97
7417,78,93,64,70
7418,83,94,56,79
7419,67,39,81,73
7420,56,55,68,38
7421,78,3,99,88
7422,80,30,42,56
7423,74,26,60,88
7424,87,57,96,32
7425,63,24,47,36
7426,57,68,53,45
7427,76,69,97,78
7428,51,4,78,61
7429,66,90,55,73
7430,86,7,57,48
7431,63,8,70,32
7432,74,14,50,89
7433,79,99,77,64
7434,78,6,59,58
7435,69,95,92,99
7436,70,71,85,74
7437,71,14,92,56
7438,84,36,84,98
7439,86,82,43,64
7440,65,38,59,48
7441,99,5,70,46
7442,98,82,59,64
7443,92,56,50,59
7444,66,91,89,77
7445,65,80,40,86
7446,51,18,83,46
7447,53,62,57,44
7448,70,30,78,43
7449,88,74,83,43
7450,83,78,72,74
7451,79,9,93,67
7452,55,86,75,92
7453,66,66,57,40
7454,88,61,86,77
7455,74,2,70,55
7456,54,17,74,96
7457,54,24,78,54
7458,69,19,77,90
7459,65,57,54,55
7460,100,92,86,63
7461,90,85,45,38
7462,86,49,47,69
7463,89,78,79,36
7464,58,9,61,59
7465,54,20,40,95
7466,91,28,97,59
7467,51,95,52,97
7468,58,9,94,87
7469,92,12,63,84
7470,85,46,60,43
7471,71,22,84,66
7472,71,49,82,73
7473,71,86,43,35
7474,83,94,46,55
7475,78,3,99,43
7476,87,66,51,37
7477,95,84,98,53
7478,82,52,52,68
7479,67,1,93,78
7480,56,67,83,92
7481,50,64,55,55
7482,82,78,45,39
7483,50,56,53,87
7484,73,96,90,43
7485,53,69,87,100
7486,53,6,98,68
7487,67,18,97,60
7488,76,43,70,79
7489,92,62,75,45
7490,81,64,76,80
7491,82,38,80,44
7492,77,82,95,67
7493,91,25,74,100
7494,90,43,93,50
7495,85,11,49,45
7496,55,21,56,96
7497,65,76,90,94
7498,83,91,81,42
7499,72,13,69,93
7500,99,85,83,90
7501,91,29,94,61
7502,73,43,46,41
7503,98,83,57,70
7504,62,90,58,95
7505,67,37,54,37
7506,62,58,78,88
7507,98,41,83,54
7508,86,51,61,34
7509,92,62,100,74
7510,88,60,78,31
7511,91,33,81,71
7512,66,38,96,67
7513,64,40,95,32
7514,67,36,93,75
7515,72,64,99,51
7516,100,78,69,62
7517,79,31,59,61
7518,83,7,71,46
7519,53,96,100,85
7520,52,17,81,32
7521,56,44,64,99
7522,67,92,62,78
7523,91,95,44,84
7524,56,32,89,60
7525,89,4,80,50
7526,55,81,69,45
7527,71,73,87,46
7528,50,35,78,30
7529,53,96,96,94
7530,95,22,66,95
7531,98,39,96,66
7532,99,4,81,53
7533,92,33,76,91
7534,78,23,46,50
7535,70,16,44,66
7536,75,94,54,64
7537,63,70,90,67
7538,58,80,81,82
7539,96,91,47,44
7540,61,21,95,71
7541,91,14,48,33
7542,100,100,50,68
7543,100,14,99,52
7544,55,24,61,44
7545,69,52,73,41
7546,73,20,74,99
7547,76,65,52,83
7548,87,90,50,67
7549,57,31,99,57
7550,50,20,71,48
7551,98,67,81,98
7552,98,43,98,93
7553,73,82,54,33
7554,96,65,77,39
7555,56,89,40,41
7556,68,97,85,98
7557,71,13,89,36
7558,84,14,63,73
7559,79,19,82,52
7560,78,33,79,31
7561,71,35,61,66
7562,60,82,42,98
7563,69,8,53,49
7564,78,70,41,73
7565,100,29,100,99
7566,90,76,71,80
7567,91,90,87,60
7568,83,62,77,70
7569,50,34,72,87
7570,80,12,85,34
7571,79,78,81,62
7572,97,45,45,72
7573,67,55,80,48
7574,66,8,78,61
7575,87,86,64,32
7576,63,35,73,30
7577,72,2,50,70
7578,74,97,85,77
7579,64,18,76,68
7580,95,27,80,34
7581,71,22,46,40
7582,52,6,96,51
7583,68,75,85,93
7584,93,13,98,41
7585,83,45,87,82
7586,84,14,61,84
7587,99,66,87,82
7588,50,14,78,50
7589,70,50,49,48
7590,78,87,60,98
7591,55,7,45,95
7592,86,68,88,88
7593,50,61,40,78
7594,100,50,73,88
7595,50,62,98,52
7596,76,67,53,32
7597,70,77,75,85
7598,65,15,66,87
7599,93,83,48,91
7600,89,23,94,47
7601,75,5,45,90
7602,65,56,70,66
7603,77,30,56,83
7604,50,5,92,94
7605,85,98,82,43
7606,59,78,99,34
7607,92,28,100,91
7608,66,66,75,30
7609,72,74,60,92
7610,56,2,66,96
7611,93,27,80,49
7612,56,73,67,72
7613,93,96,55,71
7614,64,47,74,98
7615,83,79,75,68
7616,95,9,95,91
7617,94,32,74,77
7618,53,99,84,35
7619,63,66,58,71
7620,63,68,100,87
7621,65,11,96,72
7622,56,56,60,39
7623,81,43,97,68
7624,68,12,72,42
7625,51,23,62,68
7626,59,43,94,40
7627,99,56,45,45
7628,66,95,71,62
7629,86,15,61,89
7630,61,95,42,88
7631,55,100,74,80
7632,71,99,55,44
7633,81,20,81,72
7634,90,75,98,56
7635,69,50,64,85
7636,50,20,56,89
7637,96,59,78,99
7638,55,50,52,76
7639,68,20,67,37
7640,67,5,50,92
7641,55,72,49,36
7642,94,64,78,31
7643,82,75,63,46
7644,72,57,77,33
7645,72,77,63,55
7646,75,5,72,98
7647,62,64,56,34
7648,56,85,96,34
7649,64,33,83,98
7650,93,55,75,32
7651,76,74,74,67
7652,75,2,45,30
7653,82,41,97,37
7654,64,61,99,42
7655,85,5,55,99
7656,94,5,84,79
7657,76,62,67,37
7658,54,19,80,59
7659,51,20,71,69
7660,82,1,65,62
7661,65,89,50,81
7662,72,94,91,62
7663,87,89,64,66
7664,65,55,70,99
7665,63,95,60,98
7666,78,9,84,33
7667,75,86,94,89
7668,84,69,90,60
7669,64,22,42,43
7670,52,91,51,89
7671,72,29,90,97
7672,78,77,79,55
7673,83,36,85,53
7674,82,54,93,85
7675,90,95,80,38
7676,90,48,64,64
7677,72,33,95,53
7678,56,43,56,60
7679,52,21,77,95
7680,81,30,75,95
7681,80,6,75,70
7682,67,20,58,65
7683,92,15,83,63
7684,56,19,96,68
7685,90,42,41,52
7686,50,43,56,73
7687,63,46,69,99
7688,81,18,86,87
7689,55,47,49,88
7690,88,95,74,55
7691,59,78,100,51
7692,56,68,91,69
7693,75,10,75,40
7694,83,78,93,38
7695,79,28,72,41
7696,85,44,40,55
7697,70,67,57,67
7698,66,35,43,32
7699,82,47,94,44
7700,59,86,93,76
7701,100,14,86,34
7702,96,43,66,83
7703,91,66,64,53
7704,100,95,94,40
7705,61,73,67,62
7706,65,39,92,86
7707,90,85,61,81
7708,81,13,81,93
7709,64,62,64,72
